name,url,tripadvisor_id,num_reviews
Clube de Golfe Paço do Lumiar,https://www.tripadvisor.com/Attraction_Review-g189158-d10509057-Reviews-Clube_de_Golfe_Paco_do_Lumiar-Lisbon_Lisbon_District_Central_Portugal.html,10509057,21
SixEmotions,https://www.tripadvisor.com/Attraction_Review-g189158-d12999236-Reviews-SixEmotions-Lisbon_Lisbon_District_Central_Portugal.html,12999236,11
Escape Rooms Game Over - Santa Clara,https://www.tripadvisor.com/Attraction_Review-g189158-d25383499-Reviews-Escape_Rooms_Game_Over_Santa_Clara-Lisbon_Lisbon_District_Central_Portugal.html,25383499,5
Evergreen Voyages,https://www.tripadvisor.com/Attraction_Review-g189158-d27964035-Reviews-Evergreen_Voyages-Lisbon_Lisbon_District_Central_Portugal.html,27964035,5
Flying Tours Lisboa,https://www.tripadvisor.com/Attraction_Review-g189158-d17737463-Reviews-Flying_Tours_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,17737463,6
Manuel Masseur - Massage,https://www.tripadvisor.com/Attraction_Review-g189158-d25252151-Reviews-Manuel_Masseur_Massage-Lisbon_Lisbon_District_Central_Portugal.html,25252151,6
Guardianspirit,https://www.tripadvisor.com/Attraction_Review-g189158-d18915918-Reviews-Guardianspirit-Lisbon_Lisbon_District_Central_Portugal.html,18915918,12
Veeto Lisbon Free Tour,https://www.tripadvisor.com/Attraction_Review-g189158-d2188958-Reviews-Veeto_Lisbon_Free_Tour-Lisbon_Lisbon_District_Central_Portugal.html,2188958,15
Friends Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d12183392-Reviews-Friends_Tours-Lisbon_Lisbon_District_Central_Portugal.html,12183392,6
RitualSPA,https://www.tripadvisor.com/Attraction_Review-g189158-d7092534-Reviews-RitualSPA-Lisbon_Lisbon_District_Central_Portugal.html,7092534,27
Yellow Boat Tour,https://www.tripadvisor.com/Attraction_Review-g189158-d10357937-Reviews-Yellow_Boat_Tour-Lisbon_Lisbon_District_Central_Portugal.html,10357937,198
R-2rs - Tours e Transfers,https://www.tripadvisor.com/Attraction_Review-g189158-d9608654-Reviews-R_2rs_Tours_e_Transfers-Lisbon_Lisbon_District_Central_Portugal.html,9608654,13
Silva e Feijoo,https://www.tripadvisor.com/Attraction_Review-g189158-d14971503-Reviews-Silva_e_Feijoo-Lisbon_Lisbon_District_Central_Portugal.html,14971503,13
Deposito da Mainha Grande,https://www.tripadvisor.com/Attraction_Review-g189158-d606588-Reviews-Deposito_da_Mainha_Grande-Lisbon_Lisbon_District_Central_Portugal.html,606588,9
Portugal dos Meus Amores,https://www.tripadvisor.com/Attraction_Review-g189158-d7063018-Reviews-Portugal_dos_Meus_Amores-Lisbon_Lisbon_District_Central_Portugal.html,7063018,16
Hard Rock Cafe - Europe,https://www.tripadvisor.com/Attraction_Review-g189158-d21295528-Reviews-Hard_Rock_Cafe_Europe-Lisbon_Lisbon_District_Central_Portugal.html,21295528,49
WaterX - Powering nautical events,https://www.tripadvisor.com/Attraction_Review-g189158-d3865233-Reviews-WaterX_Powering_nautical_events-Lisbon_Lisbon_District_Central_Portugal.html,3865233,14
Goodies Boutique,https://www.tripadvisor.com/Attraction_Review-g189158-d3893052-Reviews-Goodies_Boutique-Lisbon_Lisbon_District_Central_Portugal.html,3893052,21
Executive Tour Service,https://www.tripadvisor.com/Attraction_Review-g189158-d17848825-Reviews-Executive_Tour_Service-Lisbon_Lisbon_District_Central_Portugal.html,17848825,13
Kingsman Driver,https://www.tripadvisor.com/Attraction_Review-g189158-d25443477-Reviews-Kingsman_Driver-Lisbon_Lisbon_District_Central_Portugal.html,25443477,5
Alexandre Santos Marques,https://www.tripadvisor.com/Attraction_Review-g189158-d17714625-Reviews-Alexandre_Santos_Marques-Lisbon_Lisbon_District_Central_Portugal.html,17714625,9
ErijVictor,https://www.tripadvisor.com/Attraction_Review-g189158-d25353885-Reviews-ErijVictor-Lisbon_Lisbon_District_Central_Portugal.html,25353885,6
D'Olival Azeites,https://www.tripadvisor.com/Attraction_Review-g189158-d12884062-Reviews-D_Olival_Azeites-Lisbon_Lisbon_District_Central_Portugal.html,12884062,8
Oficina Marques,https://www.tripadvisor.com/Attraction_Review-g189158-d12696946-Reviews-Oficina_Marques-Lisbon_Lisbon_District_Central_Portugal.html,12696946,11
Cityrama Gray Line Portugal,https://www.tripadvisor.com/Attraction_Review-g189158-d2543089-Reviews-Cityrama_Gray_Line_Portugal-Lisbon_Lisbon_District_Central_Portugal.html,2543089,2181
RM Tour Lisboa,https://www.tripadvisor.com/Attraction_Review-g189158-d24988370-Reviews-RM_Tour_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,24988370,6
7Hills,https://www.tripadvisor.com/Attraction_Review-g189158-d12082382-Reviews-7Hills-Lisbon_Lisbon_District_Central_Portugal.html,12082382,9
Original Free Bike Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d17736602-Reviews-Original_Free_Bike_Tours-Lisbon_Lisbon_District_Central_Portugal.html,17736602,5
Cine Bairro,https://www.tripadvisor.com/Attraction_Review-g189158-d7739791-Reviews-Cine_Bairro-Lisbon_Lisbon_District_Central_Portugal.html,7739791,22
Hotel do Chiado Bar & Terraco,https://www.tripadvisor.com/Attraction_Review-g189158-d2390301-Reviews-Hotel_do_Chiado_Bar_Terraco-Lisbon_Lisbon_District_Central_Portugal.html,2390301,50
Uzanuka,https://www.tripadvisor.com/Attraction_Review-g189158-d17530747-Reviews-Uzanuka-Lisbon_Lisbon_District_Central_Portugal.html,17530747,9
Fidalguia,https://www.tripadvisor.com/Attraction_Review-g189158-d2190310-Reviews-Fidalguia-Lisbon_Lisbon_District_Central_Portugal.html,2190310,21
Zé dos Bois,https://www.tripadvisor.com/Attraction_Review-g189158-d245814-Reviews-Ze_dos_Bois-Lisbon_Lisbon_District_Central_Portugal.html,245814,19
LADY LISBOA BOAT RENTAL,https://www.tripadvisor.com/Attraction_Review-g189158-d16805710-Reviews-LADY_LISBOA_BOAT_RENTAL-Lisbon_Lisbon_District_Central_Portugal.html,16805710,7
Breakfast with History,https://www.tripadvisor.com/Attraction_Review-g189158-d33318385-Reviews-Breakfast_with_History-Lisbon_Lisbon_District_Central_Portugal.html,33318385,4
Biclas,https://www.tripadvisor.com/Attraction_Review-g189158-d10168746-Reviews-Biclas-Lisbon_Lisbon_District_Central_Portugal.html,10168746,23
Benamôr 1925 Campo das Cebolas,https://www.tripadvisor.com/Attraction_Review-g189158-d14994747-Reviews-Benamor_1925_Campo_das_Cebolas-Lisbon_Lisbon_District_Central_Portugal.html,14994747,9
Genuine Tantric Saldanha,https://www.tripadvisor.com/Attraction_Review-g189158-d28341526-Reviews-Genuine_Tantric_Saldanha-Lisbon_Lisbon_District_Central_Portugal.html,28341526,4
Parque dos Moinhos de Santana,https://www.tripadvisor.com/Attraction_Review-g189158-d4178609-Reviews-Parque_dos_Moinhos_de_Santana-Lisbon_Lisbon_District_Central_Portugal.html,4178609,16
Lisbon photo shoot and tours,https://www.tripadvisor.com/Attraction_Review-g189158-d28331017-Reviews-Lisbon_photo_shoot_and_tours-Lisbon_Lisbon_District_Central_Portugal.html,28331017,7
AcordeSoltos,https://www.tripadvisor.com/Attraction_Review-g189158-d28659724-Reviews-AcordeSoltos-Lisbon_Lisbon_District_Central_Portugal.html,28659724,4
Lisbon On Travel,https://www.tripadvisor.com/Attraction_Review-g189158-d28099054-Reviews-Lisbon_On_Travel-Lisbon_Lisbon_District_Central_Portugal.html,28099054,4
Ruben Santos,https://www.tripadvisor.com/Attraction_Review-g189158-d17543423-Reviews-Ruben_Santos-Lisbon_Lisbon_District_Central_Portugal.html,17543423,7
Parreirinha d'Alfama,https://www.tripadvisor.com/Attraction_Review-g189158-d195869-Reviews-Parreirinha_d_Alfama-Lisbon_Lisbon_District_Central_Portugal.html,195869,44
Miraduoro Terracos Do Carmo,https://www.tripadvisor.com/Attraction_Review-g189158-d20995026-Reviews-Miraduoro_Terracos_Do_Carmo-Lisbon_Lisbon_District_Central_Portugal.html,20995026,7
"Ultimate Lisbon Food Tour – Street Eat, Taverns & Flaming Sausage",https://www.tripadvisor.com/Attraction_Review-g189158-d28109417-Reviews-Ultimate_Lisbon_Food_Tour_Street_Eat_Taverns_Flaming_Sausage-Lisbon_Lisbon_Distr.html,28109417,5
Doctor CBD Lisboa - Comprar CBD Lisboa,https://www.tripadvisor.com/Attraction_Review-g189158-d33253655-Reviews-Doctor_CBD_Lisboa_Comprar_CBD_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,33253655,4
Shalom Portugal,https://www.tripadvisor.com/Attraction_Review-g189158-d33004964-Reviews-Shalom_Portugal-Lisbon_Lisbon_District_Central_Portugal.html,33004964,4
Executive Glit Transportes,https://www.tripadvisor.com/Attraction_Review-g189158-d27514621-Reviews-Executive_Glit_Transportes-Lisbon_Lisbon_District_Central_Portugal.html,27514621,4
Sara Beauty,https://www.tripadvisor.com/Attraction_Review-g189158-d13372439-Reviews-Sara_Beauty-Lisbon_Lisbon_District_Central_Portugal.html,13372439,29
Apaixonarte,https://www.tripadvisor.com/Attraction_Review-g189158-d7102554-Reviews-Apaixonarte-Lisbon_Lisbon_District_Central_Portugal.html,7102554,11
Casual Lounge Caffé,https://www.tripadvisor.com/Attraction_Review-g189158-d3172330-Reviews-Casual_Lounge_Caffe-Lisbon_Lisbon_District_Central_Portugal.html,3172330,12
B.leza,https://www.tripadvisor.com/Attraction_Review-g189158-d4022387-Reviews-B_leza-Lisbon_Lisbon_District_Central_Portugal.html,4022387,22
Riga,https://www.tripadvisor.com/Attraction_Review-g189158-d28144749-Reviews-Riga-Lisbon_Lisbon_District_Central_Portugal.html,28144749,4
Moor Viagens,https://www.tripadvisor.com/Attraction_Review-g189158-d8435092-Reviews-Moor_Viagens-Lisbon_Lisbon_District_Central_Portugal.html,8435092,11
PJ transfer e tours,https://www.tripadvisor.com/Attraction_Review-g189158-d24979404-Reviews-PJ_transfer_e_tours-Lisbon_Lisbon_District_Central_Portugal.html,24979404,5
Melu Beaute et Esthetique,https://www.tripadvisor.com/Attraction_Review-g189158-d3803357-Reviews-Melu_Beaute_et_Esthetique-Lisbon_Lisbon_District_Central_Portugal.html,3803357,71
UpLine,https://www.tripadvisor.com/Attraction_Review-g189158-d23599063-Reviews-UpLine-Lisbon_Lisbon_District_Central_Portugal.html,23599063,6
LIBEERDADE - Beer Bottle Shop,https://www.tripadvisor.com/Attraction_Review-g189158-d16852051-Reviews-LIBEERDADE_Beer_Bottle_Shop-Lisbon_Lisbon_District_Central_Portugal.html,16852051,8
Executive 4U – Chauffers Services,https://www.tripadvisor.com/Attraction_Review-g189158-d18931329-Reviews-Executive_4U_Chauffers_Services-Lisbon_Lisbon_District_Central_Portugal.html,18931329,8
Salty Planet,https://www.tripadvisor.com/Attraction_Review-g189158-d25380472-Reviews-Salty_Planet-Lisbon_Lisbon_District_Central_Portugal.html,25380472,5
The BlackCrow Tours & Experiences,https://www.tripadvisor.com/Attraction_Review-g189158-d32894070-Reviews-The_BlackCrow_Tours_Experiences-Lisbon_Lisbon_District_Central_Portugal.html,32894070,4
Ponto Lx,https://www.tripadvisor.com/Attraction_Review-g189158-d7113187-Reviews-Ponto_Lx-Lisbon_Lisbon_District_Central_Portugal.html,7113187,13
Lisbon Travel Kiosk,https://www.tripadvisor.com/Attraction_Review-g189158-d27137050-Reviews-Lisbon_Travel_Kiosk-Lisbon_Lisbon_District_Central_Portugal.html,27137050,4
Lisbon Tour Guide,https://www.tripadvisor.com/Attraction_Review-g189158-d2543013-Reviews-Lisbon_Tour_Guide-Lisbon_Lisbon_District_Central_Portugal.html,2543013,17
Spa Cris Weber,https://www.tripadvisor.com/Attraction_Review-g189158-d32834755-Reviews-Spa_Cris_Weber-Lisbon_Lisbon_District_Central_Portugal.html,32834755,4
Wisely Rent,https://www.tripadvisor.com/Attraction_Review-g189158-d13372451-Reviews-Wisely_Rent-Lisbon_Lisbon_District_Central_Portugal.html,13372451,10
Extremo Ambiente,https://www.tripadvisor.com/Attraction_Review-g189158-d7598312-Reviews-Extremo_Ambiente-Lisbon_Lisbon_District_Central_Portugal.html,7598312,28
Limitless 4 All,https://www.tripadvisor.com/Attraction_Review-g189158-d28221751-Reviews-Limitless_4_All-Lisbon_Lisbon_District_Central_Portugal.html,28221751,4
Luz Vip tours transfers & events,https://www.tripadvisor.com/Attraction_Review-g189158-d27940058-Reviews-Luz_Vip_tours_transfers_events-Lisbon_Lisbon_District_Central_Portugal.html,27940058,4
Centro Comercial Colombo,https://www.tripadvisor.com/Attraction_Review-g189158-d26226775-Reviews-Centro_Comercial_Colombo-Lisbon_Lisbon_District_Central_Portugal.html,26226775,6
Not Another Tuk Lisbon Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d19019919-Reviews-Not_Another_Tuk_Lisbon_Tours-Lisbon_Lisbon_District_Central_Portugal.html,19019919,7
Caroline Perin Beauty,https://www.tripadvisor.com/Attraction_Review-g189158-d31720388-Reviews-Caroline_Perin_Beauty-Lisbon_Lisbon_District_Central_Portugal.html,31720388,4
Azzurro - Dive Academy | Lisbon,https://www.tripadvisor.com/Attraction_Review-g189158-d25179090-Reviews-Azzurro_Dive_Academy_Lisbon-Lisbon_Lisbon_District_Central_Portugal.html,25179090,5
Desordem Bar,https://www.tripadvisor.com/Attraction_Review-g189158-d19387838-Reviews-Desordem_Bar-Lisbon_Lisbon_District_Central_Portugal.html,19387838,7
Footstep Explorers,https://www.tripadvisor.com/Attraction_Review-g189158-d13157267-Reviews-Footstep_Explorers-Lisbon_Lisbon_District_Central_Portugal.html,13157267,10
Verticalis,https://www.tripadvisor.com/Attraction_Review-g189158-d21273035-Reviews-Verticalis-Lisbon_Lisbon_District_Central_Portugal.html,21273035,5
Soul Ocean,https://www.tripadvisor.com/Attraction_Review-g189158-d24952315-Reviews-Soul_Ocean-Lisbon_Lisbon_District_Central_Portugal.html,24952315,5
Ostramaria Lisboa,https://www.tripadvisor.com/Attraction_Review-g189158-d28408675-Reviews-Ostramaria_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,28408675,4
Portugal Vintage Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d13140483-Reviews-Portugal_Vintage_Tours-Lisbon_Lisbon_District_Central_Portugal.html,13140483,10
Clio Muse Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d24149364-Reviews-Clio_Muse_Tours-Lisbon_Lisbon_District_Central_Portugal.html,24149364,82
Street Art Tours - Street Heart Portugal,https://www.tripadvisor.com/Attraction_Review-g189158-d25333446-Reviews-Street_Art_Tours_Street_Heart_Portugal-Lisbon_Lisbon_District_Central_Portugal.html,25333446,5
Portugal Stories,https://www.tripadvisor.com/Attraction_Review-g189158-d14136062-Reviews-Portugal_Stories-Lisbon_Lisbon_District_Central_Portugal.html,14136062,7
Yellow Bus Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d2078813-Reviews-Yellow_Bus_Tours-Lisbon_Lisbon_District_Central_Portugal.html,2078813,3482
@bctravelyou,https://www.tripadvisor.com/Attraction_Review-g189158-d25129676-Reviews-Bctravelyou-Lisbon_Lisbon_District_Central_Portugal.html,25129676,6
Santo Antonio Statue,https://www.tripadvisor.com/Attraction_Review-g189158-d24123310-Reviews-Santo_Antonio_Statue-Lisbon_Lisbon_District_Central_Portugal.html,24123310,7
Vizeat,https://www.tripadvisor.com/Attraction_Review-g189158-d10638019-Reviews-Vizeat-Lisbon_Lisbon_District_Central_Portugal.html,10638019,12
Carpe Diem Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d25556401-Reviews-Carpe_Diem_Tours-Lisbon_Lisbon_District_Central_Portugal.html,25556401,5
Zazulê Afalma,https://www.tripadvisor.com/Attraction_Review-g189158-d17385154-Reviews-Zazule_Afalma-Lisbon_Lisbon_District_Central_Portugal.html,17385154,8
"Igo ""your Local Companion""",https://www.tripadvisor.com/Attraction_Review-g189158-d23529230-Reviews-Igo_your_Local_Companion-Lisbon_Lisbon_District_Central_Portugal.html,23529230,6
Lisbon Moto Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d12379167-Reviews-Lisbon_Moto_Tours-Lisbon_Lisbon_District_Central_Portugal.html,12379167,9
Forms,https://www.tripadvisor.com/Attraction_Review-g189158-d8774941-Reviews-Forms-Lisbon_Lisbon_District_Central_Portugal.html,8774941,14
Winenonymous,https://www.tripadvisor.com/Attraction_Review-g189158-d28021801-Reviews-Winenonymous-Lisbon_Lisbon_District_Central_Portugal.html,28021801,4
Find Me Another Lisbon,https://www.tripadvisor.com/Attraction_Review-g189158-d6385458-Reviews-Find_Me_Another_Lisbon-Lisbon_Lisbon_District_Central_Portugal.html,6385458,14
TCexperiences,https://www.tripadvisor.com/Attraction_Review-g189158-d17755300-Reviews-TCexperiences-Lisbon_Lisbon_District_Central_Portugal.html,17755300,8
Open Hearts,https://www.tripadvisor.com/Attraction_Review-g189158-d24959679-Reviews-Open_Hearts-Lisbon_Lisbon_District_Central_Portugal.html,24959679,5
Kitsch n Live Bairro Alto,https://www.tripadvisor.com/Attraction_Review-g189158-d8456747-Reviews-Kitsch_n_Live_Bairro_Alto-Lisbon_Lisbon_District_Central_Portugal.html,8456747,15
SurfinPortugal,https://www.tripadvisor.com/Attraction_Review-g189158-d6211782-Reviews-SurfinPortugal-Lisbon_Lisbon_District_Central_Portugal.html,6211782,16
NR Driver Portugal,https://www.tripadvisor.com/Attraction_Review-g189158-d28013703-Reviews-NR_Driver_Portugal-Lisbon_Lisbon_District_Central_Portugal.html,28013703,4
Cultour - Guiding Architects Porto/Lisbon,https://www.tripadvisor.com/Attraction_Review-g189158-d6761403-Reviews-Cultour_Guiding_Architects_Porto_Lisbon-Lisbon_Lisbon_District_Central_Portugal.html,6761403,11
Rima Ceramics & Gifts,https://www.tripadvisor.com/Attraction_Review-g189158-d23630986-Reviews-Rima_Ceramics_Gifts-Lisbon_Lisbon_District_Central_Portugal.html,23630986,4
RA Boat Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d12670252-Reviews-RA_Boat_Tours-Lisbon_Lisbon_District_Central_Portugal.html,12670252,5
45 São Bento,https://www.tripadvisor.com/Attraction_Review-g189158-d10293126-Reviews-45_Sao_Bento-Lisbon_Lisbon_District_Central_Portugal.html,10293126,11
Lisbon Sports Club,https://www.tripadvisor.com/Attraction_Review-g189158-d245839-Reviews-Lisbon_Sports_Club-Lisbon_Lisbon_District_Central_Portugal.html,245839,30
Welcome Lisboa Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d27819976-Reviews-Welcome_Lisboa_Tours-Lisbon_Lisbon_District_Central_Portugal.html,27819976,4
Color Square Kids Concept Store,https://www.tripadvisor.com/Attraction_Review-g189158-d27520556-Reviews-Color_Square_Kids_Concept_Store-Lisbon_Lisbon_District_Central_Portugal.html,27520556,4
Arroz Doce Bar,https://www.tripadvisor.com/Attraction_Review-g189158-d10102362-Reviews-Arroz_Doce_Bar-Lisbon_Lisbon_District_Central_Portugal.html,10102362,34
Parque Recreativo do Alto da Serafina,https://www.tripadvisor.com/Attraction_Review-g189158-d4178611-Reviews-Parque_Recreativo_do_Alto_da_Serafina-Lisbon_Lisbon_District_Central_Portugal.html,4178611,30
Bedrocktours,https://www.tripadvisor.com/Attraction_Review-g189158-d15855798-Reviews-Bedrocktours-Lisbon_Lisbon_District_Central_Portugal.html,15855798,8
Yoga Room,https://www.tripadvisor.com/Attraction_Review-g189158-d24151677-Reviews-Yoga_Room-Lisbon_Lisbon_District_Central_Portugal.html,24151677,8
Doca Do Bom Sucesso,https://www.tripadvisor.com/Attraction_Review-g189158-d24119340-Reviews-Doca_Do_Bom_Sucesso-Lisbon_Lisbon_District_Central_Portugal.html,24119340,6
Salty Soul Surfcamp,https://www.tripadvisor.com/Attraction_Review-g189158-d13197476-Reviews-Salty_Soul_Surfcamp-Lisbon_Lisbon_District_Central_Portugal.html,13197476,11
Caza das Vellas Loreto,https://www.tripadvisor.com/Attraction_Review-g189158-d2330223-Reviews-Caza_das_Vellas_Loreto-Lisbon_Lisbon_District_Central_Portugal.html,2330223,18
Cometa Trip,https://www.tripadvisor.com/Attraction_Review-g189158-d20085049-Reviews-Cometa_Trip-Lisbon_Lisbon_District_Central_Portugal.html,20085049,7
Biclas Belem,https://www.tripadvisor.com/Attraction_Review-g189158-d4258782-Reviews-Biclas_Belem-Lisbon_Lisbon_District_Central_Portugal.html,4258782,22
Lbp Museum Concept Store,https://www.tripadvisor.com/Attraction_Review-g189158-d19732311-Reviews-Lbp_Museum_Concept_Store-Lisbon_Lisbon_District_Central_Portugal.html,19732311,7
Lisbon Duck Store,https://www.tripadvisor.com/Attraction_Review-g189158-d12336189-Reviews-Lisbon_Duck_Store-Lisbon_Lisbon_District_Central_Portugal.html,12336189,33
Cafe Suave,https://www.tripadvisor.com/Attraction_Review-g189158-d245692-Reviews-Cafe_Suave-Lisbon_Lisbon_District_Central_Portugal.html,245692,17
Experience Ride,https://www.tripadvisor.com/Attraction_Review-g189158-d12291708-Reviews-Experience_Ride-Lisbon_Lisbon_District_Central_Portugal.html,12291708,8
Status Emporium Transfers and Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d15218585-Reviews-Status_Emporium_Transfers_and_Tours-Lisbon_Lisbon_District_Central_Portugal.html,15218585,8
Lisbon Motorcycle Rides,https://www.tripadvisor.com/Attraction_Review-g189158-d4784661-Reviews-Lisbon_Motorcycle_Rides-Lisbon_Lisbon_District_Central_Portugal.html,4784661,14
Scooters Cool,https://www.tripadvisor.com/Attraction_Review-g189158-d6888719-Reviews-Scooters_Cool-Lisbon_Lisbon_District_Central_Portugal.html,6888719,24
SOUNDWALKRS,https://www.tripadvisor.com/Attraction_Review-g189158-d19652539-Reviews-SOUNDWALKRS-Lisbon_Lisbon_District_Central_Portugal.html,19652539,12
Bar 106,https://www.tripadvisor.com/Attraction_Review-g189158-d606349-Reviews-Bar_106-Lisbon_Lisbon_District_Central_Portugal.html,606349,15
TravelTailors Day Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d4422219-Reviews-TravelTailors_Day_Tours-Lisbon_Lisbon_District_Central_Portugal.html,4422219,15
Sailing with Blue Seahorse in Lisbon,https://www.tripadvisor.com/Attraction_Review-g189158-d20082974-Reviews-Sailing_with_Blue_Seahorse_in_Lisbon-Lisbon_Lisbon_District_Central_Portugal.html,20082974,6
Tuk & Go,https://www.tripadvisor.com/Attraction_Review-g189158-d33064008-Reviews-Tuk_Go-Lisbon_Lisbon_District_Central_Portugal.html,33064008,4
Bestourspt,https://www.tripadvisor.com/Attraction_Review-g189158-d20076632-Reviews-Bestourspt-Lisbon_Lisbon_District_Central_Portugal.html,20076632,5
Akazetta Scooter Rental,https://www.tripadvisor.com/Attraction_Review-g189158-d10820306-Reviews-Akazetta_Scooter_Rental-Lisbon_Lisbon_District_Central_Portugal.html,10820306,11
EXCLUSIF TRAVELS & TOURS,https://www.tripadvisor.com/Attraction_Review-g189158-d23878022-Reviews-EXCLUSIF_TRAVELS_TOURS-Lisbon_Lisbon_District_Central_Portugal.html,23878022,4
Memorias & Muralhas,https://www.tripadvisor.com/Attraction_Review-g189158-d19070154-Reviews-Memorias_Muralhas-Lisbon_Lisbon_District_Central_Portugal.html,19070154,4
Filipe Mateus Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d20895551-Reviews-Filipe_Mateus_Tours-Lisbon_Lisbon_District_Central_Portugal.html,20895551,8
GR Fun,https://www.tripadvisor.com/Attraction_Review-g189158-d10534952-Reviews-GR_Fun-Lisbon_Lisbon_District_Central_Portugal.html,10534952,9
ON THE ROAD - TOURS AND TRANSFERS,https://www.tripadvisor.com/Attraction_Review-g189158-d26685977-Reviews-ON_THE_ROAD_TOURS_AND_TRANSFERS-Lisbon_Lisbon_District_Central_Portugal.html,26685977,5
Easy Dream,https://www.tripadvisor.com/Attraction_Review-g189158-d8124715-Reviews-Easy_Dream-Lisbon_Lisbon_District_Central_Portugal.html,8124715,11
Viuva Lamego,https://www.tripadvisor.com/Attraction_Review-g189158-d606590-Reviews-Viuva_Lamego-Lisbon_Lisbon_District_Central_Portugal.html,606590,12
Art of Travel,https://www.tripadvisor.com/Attraction_Review-g189158-d12513268-Reviews-Art_of_Travel-Lisbon_Lisbon_District_Central_Portugal.html,12513268,9
Lusa Language School,https://www.tripadvisor.com/Attraction_Review-g189158-d12913056-Reviews-Lusa_Language_School-Lisbon_Lisbon_District_Central_Portugal.html,12913056,7
Andrei,https://www.tripadvisor.com/Attraction_Review-g189158-d25322042-Reviews-Andrei-Lisbon_Lisbon_District_Central_Portugal.html,25322042,4
Any Destination Portugal,https://www.tripadvisor.com/Attraction_Review-g189158-d23743512-Reviews-Any_Destination_Portugal-Lisbon_Lisbon_District_Central_Portugal.html,23743512,6
WAVESCEREMONY ATIV TUR MARITIMAS LDA,https://www.tripadvisor.com/Attraction_Review-g189158-d25997457-Reviews-WAVESCEREMONY_ATIV_TUR_MARITIMAS_LDA-Lisbon_Lisbon_District_Central_Portugal.html,25997457,4
SURF & SUP-PADDLE OCEAN ACTIVITIES CASCAS,https://www.tripadvisor.com/Attraction_Review-g189158-d16851566-Reviews-SURF_SUP_PADDLE_OCEAN_ACTIVITIES_CASCAS-Lisbon_Lisbon_District_Central_Portugal.html,16851566,7
Mandalay Spa Liberdade,https://www.tripadvisor.com/Attraction_Review-g189158-d11615705-Reviews-Mandalay_Spa_Liberdade-Lisbon_Lisbon_District_Central_Portugal.html,11615705,15
Lisboa Panorama Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d17025137-Reviews-Lisboa_Panorama_Tours-Lisbon_Lisbon_District_Central_Portugal.html,17025137,10
Authentic Lifestyle Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d19272802-Reviews-Authentic_Lifestyle_Tours-Lisbon_Lisbon_District_Central_Portugal.html,19272802,8
Bhar Bhearia,https://www.tripadvisor.com/Attraction_Review-g189158-d12296532-Reviews-Bhar_Bhearia-Lisbon_Lisbon_District_Central_Portugal.html,12296532,9
António Iradier,https://www.tripadvisor.com/Attraction_Review-g189158-d17584358-Reviews-Antonio_Iradier-Lisbon_Lisbon_District_Central_Portugal.html,17584358,5
Guydeez Lisbon,https://www.tripadvisor.com/Attraction_Review-g189158-d25379603-Reviews-Guydeez_Lisbon-Lisbon_Lisbon_District_Central_Portugal.html,25379603,8
Palácio Dos Marqueses De Fronteira,https://www.tripadvisor.com/Attraction_Review-g189158-d28121551-Reviews-Palacio_Dos_Marqueses_De_Fronteira-Lisbon_Lisbon_District_Central_Portugal.html,28121551,3
Roman Skulskiy,https://www.tripadvisor.com/Attraction_Review-g189158-d17550471-Reviews-Roman_Skulskiy-Lisbon_Lisbon_District_Central_Portugal.html,17550471,8
Legend Of Lisbon Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d33272651-Reviews-Legend_Of_Lisbon_Tours-Lisbon_Lisbon_District_Central_Portugal.html,33272651,3
Tuk Tukando,https://www.tripadvisor.com/Attraction_Review-g189158-d15317724-Reviews-Tuk_Tukando-Lisbon_Lisbon_District_Central_Portugal.html,15317724,7
Vintage City Tours | Lisbon,https://www.tripadvisor.com/Attraction_Review-g189158-d28652503-Reviews-Vintage_City_Tours_Lisbon-Lisbon_Lisbon_District_Central_Portugal.html,28652503,4
James Driver,https://www.tripadvisor.com/Attraction_Review-g189158-d33147221-Reviews-James_Driver-Lisbon_Lisbon_District_Central_Portugal.html,33147221,3
Camina Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d28100282-Reviews-Camina_Tours-Lisbon_Lisbon_District_Central_Portugal.html,28100282,3
TURISTAR,https://www.tripadvisor.com/Attraction_Review-g189158-d17443674-Reviews-TURISTAR-Lisbon_Lisbon_District_Central_Portugal.html,17443674,8
